1	1200000	42	0.014634	0.641223	0.009384
1	1200000	48	10.131486	465.845215	4719.704102
1	1200000	43	0.10207	4.467014	0.455949
1	1200000	49	15.484479	717.472839	11109.693359
1	1200000	52	0.566571	26.161983	14.822615
1	1200000	53	9.197795	388.803162	3576.131836
1	1200000	24	0.068181	3.080484	0.210031
1	1200000	25	0.024437	0.992365	0.024251
1	1200000	26	0.043442	1.953377	0.084858
1	1200000	27	0.028178	1.546319	0.043572
1	1200000	20	0.024357	0.797341	0.019421
1	1200000	21	0.097812	4.428888	0.433197
1	1200000	22	0.304185	12.951988	3.939798
1	1200000	23	0.00569	0.274078	0.001559
1	1200000	46	59.99754	2571.830811	154303.515625
1	1200000	47	0.588919	24.829205	14.622382
1	1200000	44	0.149343	6.842128	1.021822
1	1200000	45	1.251259	60.829304	76.11319
1	1200000	28	0.033798	1.433152	0.048438
1	1200000	29	0.006127	0.247337	0.001515
1	1200000	40	0.378071	16.242798	6.140932
1	1200000	41	0.12763	5.423288	0.692172
1	1200000	7	0.014356	0.715256	0.010268
1	1200000	6	0.038955	1.547267	0.060273
1	1200000	9	0.708942	30.787682	21.826693
1	1200000	8	0.005939	0.155173	0.000922
1	1200000	51	7.024953	324.84201	2282.0
1	1200000	39	0.961932	40.980015	39.419998
1	1200000	38	0.058917	2.687837	0.15836
1	1200000	11	0.035918	1.712553	0.061511
1	1200000	10	0.648506	28.231859	18.308516
1	1200000	13	0.37741	16.404703	6.191292
1	1200000	12	0.005982	0.379923	0.002273
1	1200000	15	0.333198	14.65207	4.882044
1	1200000	14	0.071552	3.099435	0.22177
1	1200000	17	0.05139	2.237165	0.114968
1	1200000	16	0.06736	2.713627	0.182791
1	1200000	19	0.020257	0.985231	0.019957
1	1200000	18	0.025455	1.287473	0.032773
1	1200000	31	136.806992	-59868.636719	-8190448.0
1	1200000	30	0.346217	16.24502	5.624297
1	1200000	37	157.066483	6658.568359	1045837.9375
1	1200000	36	6.532917	281.56134	1839.416748
1	1200000	35	20.221079	934.495117	18896.5
1	1200000	34	7.133135	332.898407	2374.609131
1	1200000	33	0.332053	14.029124	4.658418
1	1200000	32	2.554064	107.959763	275.736084
1	1200000	50	11.40171	547.059998	6237.419434
1	1300000	42	0.014678	0.701589	0.010298
1	1300000	48	9.463092	444.720581	4208.431641
1	1300000	43	0.095607	4.297061	0.410828
1	1300000	49	14.641994	688.179016	10076.313477
1	1300000	52	0.53514	24.925041	13.338376
1	1300000	53	8.502312	363.508087	3090.65918
1	1300000	24	0.064799	2.685866	0.17404
1	1300000	25	0.024849	1.006587	0.025013
1	1300000	26	0.04325	2.080871	0.089998
1	1300000	27	0.027755	0.915274	0.025403
1	1300000	20	0.024709	0.741646	0.018325
1	1300000	21	0.092503	4.180058	0.38667
1	1300000	22	0.315344	11.081329	3.494427
